epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,290.138,0.94741,0.66814,1.09121,0.78523,0.7127,0.78045,0.49971,1.46693,1.19746,1.57601,0.00150005,0.00150005,0.00150005
43,297.024,0.92039,0.61303,1.08645,0.79433,0.74126,0.7759,0.5123,1.46821,1.19871,1.59986,0.00149211,0.00149211,0.00149211
44,304.231,0.89906,0.57519,1.07888,0.73073,0.73337,0.76265,0.51588,1.42344,1.28503,1.52219,0.00148401,0.00148401,0.00148401
45,311.215,0.91568,0.60155,1.10368,0.7599,0.66587,0.74426,0.51688,1.37568,1.28695,1.49709,0.00147574,0.00147574,0.00147574
46,318.231,0.92913,0.6282,1.08669,0.81532,0.66586,0.7347,0.49903,1.40776,1.44381,1.54326,0.00146732,0.00146732,0.00146732
47,325.303,0.93188,0.64385,1.10034,0.85021,0.65953,0.74996,0.52303,1.41517,1.35886,1.52555,0.00145874,0.00145874,0.00145874
48,332.295,0.9161,0.60291,1.09024,0.74563,0.68977,0.72842,0.50843,1.44108,1.46467,1.56469,0.00145,0.00145,0.00145
49,339.347,0.93868,0.61299,1.07782,0.76811,0.63609,0.72806,0.50102,1.44384,1.53313,1.5367,0.00144112,0.00144112,0.00144112
50,346.267,0.90995,0.59676,1.06918,0.87292,0.6579,0.78327,0.52993,1.49865,1.2713,1.58485,0.00143208,0.00143208,0.00143208
51,353.376,0.90786,0.63216,1.09502,0.868,0.69586,0.80432,0.54587,1.46757,1.13442,1.55182,0.0014229,0.0014229,0.0014229
52,360.629,0.89001,0.58936,1.08481,0.76593,0.72266,0.76484,0.5202,1.44487,1.29813,1.54592,0.00141357,0.00141357,0.00141357
53,367.922,0.92806,0.60704,1.06386,0.83623,0.69696,0.78623,0.52709,1.45069,1.23026,1.56381,0.0014041,0.0014041,0.0014041
54,375.145,0.89451,0.62221,1.07497,0.80983,0.71848,0.77239,0.54942,1.40399,1.25179,1.54308,0.00139448,0.00139448,0.00139448
55,382.342,0.89482,0.58563,1.07549,0.7939,0.74402,0.79613,0.55465,1.42142,1.13768,1.57311,0.00138473,0.00138473,0.00138473
56,389.613,0.87832,0.60034,1.0844,0.81652,0.74824,0.80609,0.55117,1.46604,1.15904,1.60432,0.00137484,0.00137484,0.00137484
57,396.702,0.87439,0.5892,1.06948,0.78289,0.7181,0.77317,0.52599,1.43097,1.2666,1.58202,0.00136482,0.00136482,0.00136482
58,403.957,0.86592,0.5832,1.0518,0.77005,0.72944,0.77939,0.5313,1.41459,1.31375,1.56966,0.00135467,0.00135467,0.00135467
59,411.041,0.87115,0.58258,1.06695,0.85921,0.69368,0.79183,0.54383,1.41886,1.2251,1.58563,0.00134439,0.00134439,0.00134439
60,417.998,0.85514,0.60376,1.0547,0.74105,0.72581,0.74185,0.51174,1.40028,1.42389,1.56102,0.00133398,0.00133398,0.00133398
61,424.984,0.86503,0.62172,1.06833,0.81803,0.72139,0.78814,0.53187,1.44478,1.24129,1.60906,0.00132345,0.00132345,0.00132345
62,432.017,0.86428,0.57852,1.07993,0.75012,0.70693,0.71318,0.50383,1.39644,1.44162,1.57356,0.0013128,0.0013128,0.0013128
63,439.103,0.8237,0.58191,1.04678,0.8339,0.66356,0.73846,0.50562,1.42222,1.31354,1.57399,0.00130203,0.00130203,0.00130203
64,446.025,0.86721,0.59475,1.04853,0.81015,0.67048,0.75141,0.53049,1.38379,1.31172,1.54738,0.00129115,0.00129115,0.00129115
65,453.241,0.89208,0.58347,1.06815,0.78731,0.67742,0.72588,0.51173,1.40007,1.34984,1.55836,0.00128015,0.00128015,0.00128015
66,460.4,0.82612,0.5481,1.04078,0.78134,0.70973,0.76885,0.53283,1.39333,1.3028,1.52969,0.00126904,0.00126904,0.00126904
67,467.655,0.84227,0.57498,1.04291,0.79492,0.64617,0.75832,0.52948,1.38415,1.28736,1.53837,0.00125783,0.00125783,0.00125783
68,474.697,0.81217,0.53804,1.05619,0.77847,0.66406,0.72522,0.52165,1.37304,1.41517,1.52683,0.00124651,0.00124651,0.00124651
69,481.812,0.81419,0.56463,1.06422,0.75061,0.68044,0.73787,0.52954,1.35626,1.34813,1.52693,0.00123508,0.00123508,0.00123508
70,488.828,0.82078,0.58594,1.06298,0.78441,0.65742,0.73358,0.51578,1.34708,1.4129,1.51251,0.00122356,0.00122356,0.00122356
71,495.97,0.83078,0.55964,1.06328,0.7533,0.66583,0.73137,0.51146,1.3377,1.37897,1.51148,0.00121195,0.00121195,0.00121195
72,503.208,0.85272,0.5876,1.03667,0.83221,0.65726,0.77461,0.54425,1.36653,1.09769,1.54075,0.00120024,0.00120024,0.00120024
73,510.557,0.84033,0.57602,1.0544,0.78283,0.64234,0.72071,0.52379,1.38783,1.32312,1.56026,0.00118843,0.00118843,0.00118843
74,517.66,0.86145,0.59765,1.0619,0.72364,0.66576,0.71485,0.5188,1.38743,1.40204,1.55116,0.00117655,0.00117655,0.00117655
75,524.896,0.81096,0.53927,1.04559,0.73439,0.65726,0.72041,0.50925,1.42097,1.41293,1.54913,0.00116457,0.00116457,0.00116457
76,532.24,0.83018,0.56045,1.03653,0.80597,0.66714,0.74342,0.5206,1.43597,1.3218,1.56442,0.00115252,0.00115252,0.00115252
77,539.461,0.8386,0.56247,1.03833,0.79881,0.65222,0.73586,0.52571,1.42313,1.31591,1.5534,0.00114038,0.00114038,0.00114038
78,546.781,0.79824,0.54476,1.0319,0.78682,0.67767,0.72027,0.52219,1.42305,1.33211,1.53324,0.00112818,0.00112818,0.00112818
79,554.065,0.8026,0.5306,1.04709,0.79179,0.69393,0.75434,0.54441,1.40727,1.32132,1.51957,0.00111589,0.00111589,0.00111589
80,561.185,0.79876,0.52677,1.03335,0.73202,0.75428,0.75402,0.53274,1.42552,1.31395,1.5461,0.00110354,0.00110354,0.00110354
81,568.406,0.80443,0.53043,1.05098,0.78644,0.69733,0.752,0.52152,1.49058,1.36872,1.60432,0.00109112,0.00109112,0.00109112
82,575.548,0.81101,0.55326,1.03443,0.85533,0.6255,0.72845,0.51248,1.45983,1.38442,1.5853,0.00107864,0.00107864,0.00107864
83,582.661,0.79713,0.53879,1.03419,0.81363,0.66401,0.73803,0.52739,1.42564,1.37122,1.54361,0.0010661,0.0010661,0.0010661
84,590.292,0.7881,0.51407,1.01799,0.78588,0.6602,0.72548,0.52316,1.39734,1.40684,1.51647,0.0010535,0.0010535,0.0010535
85,597.727,0.7821,0.5231,1.0188,0.85187,0.60963,0.72897,0.52866,1.38202,1.42453,1.49965,0.00104085,0.00104085,0.00104085
86,605.003,0.80375,0.52231,1.03976,0.76921,0.65839,0.75018,0.53653,1.37647,1.25813,1.501,0.00102814,0.00102814,0.00102814
87,612.147,0.77205,0.46922,1.0254,0.78253,0.66369,0.74955,0.54095,1.34612,1.3722,1.48846,0.00101539,0.00101539,0.00101539
88,619.549,0.77461,0.52903,1.02457,0.79977,0.66638,0.73546,0.52494,1.37772,1.37427,1.51336,0.00100259,0.00100259,0.00100259
89,626.892,0.79668,0.51196,1.02974,0.72063,0.67946,0.73498,0.52895,1.37392,1.39526,1.52567,0.00098975,0.00098975,0.00098975
90,634.22,0.79531,0.4964,1.02216,0.75216,0.72568,0.76333,0.54134,1.38604,1.30525,1.54508,0.000976872,0.000976872,0.000976872
91,641.544,0.80719,0.53935,1.04798,0.77101,0.739,0.73658,0.52924,1.38315,1.35656,1.54795,0.000963958,0.000963958,0.000963958
92,648.646,0.76195,0.51727,1.02957,0.81313,0.65623,0.72331,0.52225,1.38716,1.39667,1.55531,0.000951013,0.000951013,0.000951013
93,655.77,0.80731,0.52123,1.04111,0.7839,0.70665,0.73474,0.5315,1.39556,1.3404,1.57195,0.000938038,0.000938038,0.000938038
