epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
36,2758.55,1.12368,0.87283,1.20186,0.60701,0.58338,0.59725,0.37129,1.26884,1.0312,1.38565,0.00108938,0.00108938,0.00108938
37,2846.35,1.12533,0.89418,1.20726,0.55881,0.68721,0.60095,0.3748,1.2681,1.01191,1.36445,0.00107288,0.00107288,0.00107288
38,2943.78,1.10872,0.87531,1.20165,0.53185,0.66085,0.56334,0.35059,1.2693,1.05646,1.38836,0.00105638,0.00105638,0.00105638
39,3029.82,1.08582,0.84913,1.19358,0.52653,0.67797,0.57189,0.35471,1.26538,1.05471,1.3719,0.00103987,0.00103987,0.00103987
40,3120.04,1.08357,0.83184,1.19345,0.54026,0.66887,0.5746,0.36207,1.25417,0.98484,1.3752,0.00102337,0.00102337,0.00102337
41,3212.87,1.08479,0.83807,1.18819,0.52749,0.70469,0.57801,0.37021,1.25295,1.03048,1.37631,0.00100687,0.00100687,0.00100687
42,3298.93,1.07507,0.81418,1.18143,0.60136,0.60099,0.58987,0.3781,1.2282,1.03856,1.35319,0.000990365,0.000990365,0.000990365
43,3381.41,1.0701,0.84489,1.1887,0.58038,0.64736,0.58134,0.37161,1.22443,1.03024,1.34498,0.000973861,0.000973861,0.000973861
44,3444.41,1.07202,0.80457,1.18008,0.57376,0.61553,0.60339,0.38768,1.22223,1.02684,1.34605,0.000957358,0.000957358,0.000957358
45,3506.43,1.07528,0.81841,1.18837,0.59873,0.61878,0.61617,0.386,1.23849,1.01009,1.35978,0.000940855,0.000940855,0.000940855
46,3567.79,1.0707,0.83101,1.18259,0.53503,0.66444,0.59745,0.38729,1.24286,1.03153,1.36618,0.000924352,0.000924352,0.000924352
47,3629.31,1.05418,0.8248,1.16888,0.57563,0.63775,0.61266,0.40047,1.23919,1.00887,1.36508,0.000907848,0.000907848,0.000907848
48,3691.66,1.04798,0.81426,1.17446,0.5417,0.64065,0.59364,0.38592,1.23669,0.98177,1.35282,0.000891345,0.000891345,0.000891345
49,3754.63,1.04978,0.81497,1.17381,0.51411,0.6943,0.59806,0.38561,1.22759,1.05622,1.34292,0.000874842,0.000874842,0.000874842
50,3817.87,1.04294,0.81555,1.16958,0.56299,0.67528,0.62679,0.41615,1.20829,1.01884,1.33509,0.000858338,0.000858338,0.000858338
51,3879.17,1.02866,0.82719,1.16199,0.53806,0.66354,0.60467,0.39531,1.218,1.01003,1.3516,0.000841835,0.000841835,0.000841835
52,3943.24,1.02462,0.77314,1.15066,0.55942,0.6928,0.6084,0.40115,1.21464,1.04715,1.33623,0.000825332,0.000825332,0.000825332
53,4006.87,1.01447,0.77793,1.15241,0.60738,0.67333,0.63432,0.41277,1.22109,1.0058,1.34983,0.000808828,0.000808828,0.000808828
54,4069.02,1.01836,0.78019,1.14858,0.55512,0.68654,0.59592,0.38987,1.21064,1.01162,1.34619,0.000792325,0.000792325,0.000792325
55,4130.83,1.01572,0.78688,1.14241,0.59107,0.60661,0.60109,0.399,1.20906,1.00431,1.33673,0.000775822,0.000775822,0.000775822
56,4193.07,1.01337,0.77922,1.14559,0.58413,0.6993,0.61487,0.40208,1.21637,1.01001,1.34195,0.000759318,0.000759318,0.000759318
57,4266.1,1.00396,0.77041,1.13862,0.60093,0.6849,0.6154,0.39363,1.21853,1.00169,1.33964,0.000742815,0.000742815,0.000742815
58,4338.03,0.99379,0.74907,1.12751,0.55748,0.70538,0.6196,0.40629,1.19785,1.01752,1.31963,0.000726312,0.000726312,0.000726312
59,4427.2,1.00601,0.76621,1.13792,0.55053,0.69591,0.62241,0.40544,1.2089,1.05623,1.33847,0.000709809,0.000709809,0.000709809
60,4495.53,0.98893,0.76793,1.135,0.54038,0.71179,0.60245,0.40287,1.19427,1.01768,1.32454,0.000693305,0.000693305,0.000693305
61,4562.64,0.99372,0.74482,1.12905,0.54686,0.73257,0.60305,0.39707,1.20548,1.01049,1.32858,0.000676802,0.000676802,0.000676802
62,4630.81,0.97503,0.73895,1.12728,0.57085,0.7042,0.60738,0.4083,1.18632,1.00089,1.32816,0.000660299,0.000660299,0.000660299
63,4695.9,0.97834,0.72894,1.12361,0.57119,0.70806,0.62245,0.41284,1.17699,1.00624,1.31636,0.000643795,0.000643795,0.000643795
64,4759.26,0.9783,0.74131,1.12532,0.61356,0.66065,0.60731,0.4072,1.2051,1.03644,1.33957,0.000627292,0.000627292,0.000627292
65,4823.09,0.97848,0.75384,1.11908,0.56907,0.71561,0.61669,0.41542,1.18181,1.00111,1.31994,0.000610789,0.000610789,0.000610789
66,4887.91,0.95956,0.7345,1.11338,0.57003,0.66843,0.59865,0.40786,1.16882,1.0415,1.32171,0.000594286,0.000594286,0.000594286
67,4952.63,0.9569,0.72474,1.12337,0.56792,0.70974,0.61318,0.42538,1.17849,1.01956,1.32919,0.000577782,0.000577782,0.000577782
68,5015.29,0.95805,0.72511,1.12251,0.55185,0.71593,0.61622,0.41842,1.17878,1.03729,1.33277,0.000561279,0.000561279,0.000561279
69,5077.48,0.94349,0.72579,1.11214,0.57237,0.72035,0.61399,0.41796,1.173,1.01264,1.31641,0.000544776,0.000544776,0.000544776
70,5142.17,0.94794,0.7244,1.10824,0.56956,0.69321,0.61593,0.41439,1.17013,1.01288,1.31117,0.000528272,0.000528272,0.000528272
71,5207.25,0.92864,0.70921,1.09984,0.58816,0.67601,0.63205,0.4343,1.15657,1.02113,1.30889,0.000511769,0.000511769,0.000511769
72,5301.86,0.9473,0.72729,1.10946,0.57216,0.71538,0.61969,0.41873,1.1604,1.00191,1.31464,0.000495266,0.000495266,0.000495266
73,5367.74,0.94781,0.71118,1.11052,0.56905,0.70212,0.63725,0.4264,1.16323,1.03432,1.31555,0.000478762,0.000478762,0.000478762
74,5432.95,0.94157,0.71836,1.10587,0.58533,0.71113,0.63415,0.42927,1.14667,1.00943,1.30952,0.000462259,0.000462259,0.000462259
75,5497.39,0.9305,0.70362,1.10916,0.5803,0.68762,0.62567,0.43039,1.15531,1.05219,1.30521,0.000445756,0.000445756,0.000445756
76,5560.11,0.92924,0.70492,1.10204,0.57967,0.76817,0.63813,0.44047,1.14926,0.98182,1.30326,0.000429253,0.000429253,0.000429253
77,5623.66,0.93523,0.71223,1.10001,0.58108,0.71045,0.64442,0.4409,1.15914,1.02087,1.3103,0.000412749,0.000412749,0.000412749
78,5686.85,0.93693,0.6967,1.10164,0.56805,0.73257,0.61728,0.42548,1.16389,1.0381,1.3168,0.000396246,0.000396246,0.000396246
79,5749.12,0.9251,0.70303,1.09952,0.59373,0.67927,0.62489,0.42786,1.15202,1.02778,1.31261,0.000379743,0.000379743,0.000379743
80,5810.54,0.90718,0.68115,1.08685,0.59779,0.68953,0.63545,0.43604,1.14663,1.02313,1.3056,0.000363239,0.000363239,0.000363239
81,5872.9,0.918,0.68636,1.10029,0.5964,0.65797,0.62997,0.43989,1.13655,1.02616,1.29929,0.000346736,0.000346736,0.000346736
82,5935.98,0.90819,0.70084,1.09686,0.56242,0.70903,0.6214,0.43241,1.14332,1.02133,1.30459,0.000330233,0.000330233,0.000330233
83,5999.56,0.9042,0.68349,1.09633,0.57594,0.66803,0.61512,0.42882,1.14521,1.02759,1.31008,0.000313729,0.000313729,0.000313729
84,6063.75,0.9024,0.68096,1.0893,0.55618,0.70405,0.61929,0.42974,1.14218,1.02173,1.31007,0.000297226,0.000297226,0.000297226
85,6126.14,0.90764,0.68324,1.09208,0.54819,0.69924,0.62307,0.43094,1.14007,1.03921,1.30971,0.000280723,0.000280723,0.000280723
86,6188.69,0.90309,0.67115,1.0855,0.56389,0.67445,0.62489,0.43601,1.138,1.04468,1.30232,0.00026422,0.00026422,0.00026422
87,6263.81,0.90685,0.6648,1.08477,0.58369,0.65732,0.61982,0.43319,1.14142,1.04529,1.30633,0.000247716,0.000247716,0.000247716
88,6353.21,0.89058,0.67446,1.0922,0.58568,0.65085,0.61352,0.42808,1.1413,1.04564,1.30798,0.000231213,0.000231213,0.000231213
89,6440.27,0.87902,0.66258,1.07797,0.59958,0.65362,0.62191,0.42847,1.15015,1.01632,1.31594,0.00021471,0.00021471,0.00021471
90,6536.08,0.89117,0.66561,1.07807,0.61286,0.63711,0.62444,0.43379,1.14495,1.02938,1.31296,0.000198206,0.000198206,0.000198206
91,6629,0.77898,0.52032,1.02178,0.55135,0.67129,0.60976,0.41713,1.17682,1.0502,1.34425,0.000181703,0.000181703,0.000181703
92,6719.73,0.74744,0.48946,1.00832,0.58003,0.66778,0.62185,0.43155,1.16409,1.05087,1.33149,0.0001652,0.0001652,0.0001652
93,6781.17,0.73968,0.4806,1.00879,0.55698,0.68499,0.61429,0.42825,1.15714,1.05758,1.32537,0.000148696,0.000148696,0.000148696
94,6844.85,0.74669,0.47298,1.00024,0.55704,0.69203,0.62299,0.43008,1.15997,1.06694,1.32635,0.000132193,0.000132193,0.000132193
95,6913.48,0.72996,0.48091,0.99889,0.55969,0.69841,0.6193,0.42979,1.15275,1.04978,1.32292,0.00011569,0.00011569,0.00011569
96,6999.92,0.73388,0.47873,0.99501,0.56415,0.68981,0.62391,0.43579,1.1547,1.04257,1.32231,9.91865e-05,9.91865e-05,9.91865e-05
97,7077.62,0.7327,0.4747,0.99824,0.55875,0.69373,0.62412,0.43427,1.15427,1.04439,1.32072,8.26832e-05,8.26832e-05,8.26832e-05
98,7139.37,0.74646,0.47335,1.01342,0.56076,0.7099,0.62702,0.43601,1.15617,1.04268,1.31957,6.61799e-05,6.61799e-05,6.61799e-05
99,7203.19,0.73056,0.46798,1.00036,0.56706,0.67347,0.62849,0.4387,1.1511,1.05616,1.31723,4.96766e-05,4.96766e-05,4.96766e-05
100,7265.97,0.72966,0.48223,1.00375,0.55863,0.69039,0.62788,0.43784,1.14926,1.05095,1.32158,3.31733e-05,3.31733e-05,3.31733e-05
